iteration val_accuracy val_loss train_loss train_accuracy deleted
300 0.35630000084638597 3.8741240441799163 4.095852851867676 0.28125 1
600 0.4154999993741512 3.5552157938480375 3.8118269443511963 0.3359375 1
900 0.4486999996006489 3.426901125907898 3.5494771003723145 0.4296875 1
1200 0.4783000022172928 3.2780484199523925 3.4108517169952393 0.4453125 1
1500 0.49600000232458114 3.221940052509308 3.449535608291626 0.43359375 1
1800 0.5089000016450882 3.1655106842517853 3.2200403213500977 0.5 1
2100 0.5196000017225743 3.1331432461738586 2.8689000606536865 0.56640625 1
2400 0.5307000026106834 3.0790110647678377 3.1317718029022217 0.5078125 1
2700 0.5413999989628792 3.014554959535599 3.240078926086426 0.48828125 1
3000 0.5522999994456768 2.9624969720840455 3.05064058303833 0.5078125 1
3300 0.5574000038206577 2.9534384310245514 2.944356679916382 0.5625 1
3600 0.5723000034689903 2.915931838750839 3.0862441062927246 0.546875 1
3900 0.5762000054121017 2.8812689006328585 2.9079484939575195 0.5625 1
4200 0.583100001513958 2.860738843679428 2.9350554943084717 0.56640625 1
4500 0.5886000007390976 2.8427923142910005 2.979248046875 0.55078125 1
4800 0.5994000017642975 2.8043357014656065 2.7921249866485596 0.609375 1
5100 0.5946000039577484 2.795509696006775 2.8235692977905273 0.55078125 1
5400 0.6057000011205673 2.7809602320194244 2.894179582595825 0.6015625 1
5700 0.6087999939918518 2.7497520625591276 2.6693153381347656 0.6328125 1
6000 0.6134000018239021 2.747296464443207 2.5248777866363525 0.6953125 1
6300 0.6108999967575073 2.7309225618839266 2.688875198364258 0.625 1
6600 0.6172999978065491 2.716027933359146 2.4572818279266357 0.671875 1
6900 0.6223999977111816 2.700296348333359 2.899022102355957 0.61328125 1
7200 0.6506000027060509 2.587474322319031 2.2354931831359863 0.734375 1
7500 0.6536000028252602 2.5680117070674897 2.6433539390563965 0.578125 1
7800 0.6534000024199486 2.576703268289566 2.6322429180145264 0.6484375 1
8100 0.6546000003814697 2.5609270691871644 2.3070974349975586 0.71484375 1
8400 0.6561999961733818 2.5419891715049743 2.493865489959717 0.69921875 1
8700 0.6542000025510788 2.5576635777950285 2.369709014892578 0.6796875 1
9000 0.6552000015974044 2.5486581206321715 2.3901803493499756 0.6796875 1
9300 0.655799999833107 2.5573992013931273 2.2154669761657715 0.703125 1
9600 0.6560000002384185 2.5473726212978365 2.1230366230010986 0.72265625 1
9900 0.6564000010490417 2.546120524406433 2.4101693630218506 0.69921875 1
10200 0.6596999943256379 2.542588871717453 2.489816188812256 0.64453125 1
10500 0.6591000005602836 2.5484612762928007 2.249105930328369 0.7265625 1
10800 0.6611000016331673 2.556120812892914 2.2557802200317383 0.71484375 1
11100 0.661899995803833 2.540259909629822 2.3287739753723145 0.72265625 1
11400 0.6619999974966049 2.535542744398117 2.2170472145080566 0.7421875 1
11700 0.6583000034093857 2.5512048482894896 2.041498899459839 0.76171875 1
12000 0.6611999988555908 2.535701060295105 2.1357269287109375 0.73828125 1
12300 0.6662000030279159 2.535314619541168 2.2002105712890625 0.7421875 1
12600 0.6603000044822693 2.5457397639751433 2.3678791522979736 0.68359375 1
12900 0.6633999973535538 2.538207334280014 2.5238089561462402 0.6640625 1
13200 0.6623000025749206 2.5445224404335023 2.3453269004821777 0.68359375 1
13500 0.6633999973535538 2.5401647806167604 2.3246872425079346 0.6796875 1
13800 0.6615000009536743 2.5423527538776396 2.451245069503784 0.6484375 1
14100 0.6641000017523766 2.5306100249290466 2.2733850479125977 0.70703125 1
14400 0.6661999985575676 2.534998136758804 2.0506749153137207 0.7578125 1
14700 0.6671999961137771 2.5288591384887695 2.2432639598846436 0.70703125 1
15000 0.6678999945521354 2.5293214499950407 2.0729737281799316 0.75 1
15300 0.6687999978661537 2.525503897666931 2.2379353046417236 0.71484375 1
15600 0.6683999985456467 2.5323104739189146 2.0775413513183594 0.73046875 1
15900 0.6678999975323677 2.530835396051407 2.203871011734009 0.7421875 1
16200 0.6697999998927117 2.531903642416 2.1802897453308105 0.703125 1
16500 0.6673999950289726 2.5289458274841308 2.3187034130096436 0.703125 1
16800 0.6698000013828278 2.5347942054271697 2.3107213973999023 0.7109375 1
17100 0.6670999959111213 2.534099781513214 2.093071937561035 0.71484375 1
17400 0.6693000018596649 2.52753632068634 2.068770170211792 0.70703125 1
17700 0.6688999995589257 2.528895401954651 2.026695966720581 0.74609375 1
18000 0.6707000017166138 2.529729849100113 1.9863507747650146 0.77734375 0
18300 0.6685999989509582 2.535035455226898 2.063671827316284 0.76171875 1
18600 0.6699999958276749 2.529603284597397 2.217416286468506 0.74609375 1
18900 0.6681999936699867 2.528153795003891 2.194356918334961 0.71484375 1
19200 0.6705999985337258 2.529679125547409 2.327160358428955 0.71875 1
19500 0.6680999994277954 2.5366003632545473 1.978580117225647 0.74609375 1
19800 0.6682999953627586 2.530904632806778 2.051198959350586 0.7578125 1
20100 0.6700000017881393 2.5334698081016542 2.148388147354126 0.70703125 1
20400 0.6683999985456467 2.531917631626129 1.933584213256836 0.80078125 1
20700 0.6679999962449074 2.5375735640525816 2.2095818519592285 0.70703125 1
21000 0.6671000003814698 2.5349687159061434 2.171480178833008 0.734375 1
21300 0.6677000001072884 2.5322798669338225 2.223611831665039 0.703125 1
21600 0.6686000004410744 2.53192343711853 2.2126896381378174 0.72265625 1
21900 0.6678000003099441 2.532986915111542 2.316253662109375 0.69140625 1
22200 0.6672999992966652 2.532548874616623 2.1889469623565674 0.75 1
22500 0.6681999996304512 2.5325731456279756 1.9924510717391968 0.78125 1
22800 0.6682999983429909 2.531752014160156 2.164055347442627 0.75 1
23100 0.6677000001072884 2.5314165234565733 2.34462833404541 0.69921875 1
23400 0.6685000002384186 2.53201305270195 2.0413601398468018 0.7578125 1
23700 0.6689999982714653 2.5311465680599214 2.2491202354431152 0.73046875 1
24000 0.6683999985456467 2.531496226787567 2.023407459259033 0.76953125 1
24300 0.6689000010490418 2.5317361295223235 2.076024055480957 0.7421875 1
24600 0.6683999970555305 2.532611095905304 2.033775806427002 0.76171875 1
24900 0.6682999983429909 2.5319084405899046 2.314450263977051 0.71484375 1
25200 0.6682999968528748 2.5315115630626677 2.1350386142730713 0.73828125 1
25500 0.6683999970555305 2.531854772567749 2.252063512802124 0.71484375 1
25800 0.6684000000357628 2.532406860589981 2.3066163063049316 0.73046875 1
26100 0.668199998140335 2.532134336233139 2.3330459594726562 0.6953125 1
26400 0.6682000026106835 2.5319167494773867 2.231619119644165 0.71484375 1
26455 0.66860000193119051 2.5322637736797331 2.193246364593506 0.6875 0
