iteration val_accuracy val_loss train_loss train_accuracy deleted
300 0.3624000005424023 3.8652264714241027 4.114358901977539 0.296875 1
600 0.42450000122189524 3.533063995838165 3.721835136413574 0.3828125 1
900 0.4593000002205372 3.3890970766544344 3.5972096920013428 0.39453125 1
1200 0.48030000030994413 3.2703033208847048 3.523630380630493 0.42578125 1
1500 0.5026000022888184 3.181271606683731 3.4082210063934326 0.47265625 1
1800 0.5212000019848346 3.116561096906662 3.196681022644043 0.4921875 1
2100 0.5300000004470349 3.0812133133411406 2.838780641555786 0.59765625 1
2400 0.5394000016152859 3.0542481005191804 3.1366138458251953 0.51953125 1
2700 0.5557000018656254 2.963965082168579 3.2308056354522705 0.4921875 1
3000 0.5586000017821788 2.9389752626419066 3.000847816467285 0.5625 1
3300 0.5689000025391578 2.896193689107895 2.910162925720215 0.55859375 1
3600 0.5805000007152558 2.8806001961231233 3.0261263847351074 0.5546875 1
3900 0.5887999951839447 2.8391525745391846 2.8953418731689453 0.55078125 1
4200 0.5950999990105629 2.7953961730003356 2.858245611190796 0.55078125 1
4500 0.5888000011444092 2.818662589788437 2.9483282566070557 0.5703125 1
4800 0.6101999998092651 2.7598185002803803 2.8405239582061768 0.578125 1
5100 0.6093000009655952 2.7628722906112673 2.799855947494507 0.578125 1
5400 0.6136000052094459 2.738393044471741 2.910965919494629 0.60546875 1
5700 0.6174000039696693 2.7286902189254763 2.6290206909179688 0.66015625 1
6000 0.6244000017642974 2.6851123332977296 2.472623348236084 0.66015625 1
6300 0.6210000023245812 2.6853902101516725 2.7020139694213867 0.62109375 1
6600 0.6286000043153763 2.682109844684601 2.427344560623169 0.71484375 1
6900 0.6311000019311905 2.650794821977615 2.8370134830474854 0.609375 1
7200 0.6576999977231026 2.5431913793087007 2.2742416858673096 0.73046875 1
7500 0.6607999995350837 2.5246525943279265 2.6587307453155518 0.63671875 1
7800 0.6665999993681908 2.5243084371089934 2.6674559116363525 0.63671875 1
8100 0.6649999976158142 2.513930892944336 2.321396827697754 0.67578125 1
8400 0.6676000028848648 2.5078953206539154 2.4193108081817627 0.70703125 1
8700 0.6651000022888184 2.5312565207481383 2.2772083282470703 0.6875 1
9000 0.6681999996304512 2.499476021528244 2.4220340251922607 0.69140625 1
9300 0.6707000002264977 2.5088965594768524 2.279283046722412 0.72265625 1
9600 0.666899996995926 2.4978858888149262 2.0808796882629395 0.765625 1
9900 0.6680999979376793 2.4993489503860475 2.5498218536376953 0.68359375 1
10200 0.6683999985456467 2.499254357814789 2.4956319332122803 0.69140625 1
10500 0.6705999985337258 2.498688292503357 2.249749183654785 0.7421875 1
10800 0.6702999994158745 2.5049079418182374 2.2223923206329346 0.71484375 1
11100 0.6711000010371209 2.491254913806915 2.24654483795166 0.69921875 1
11400 0.6699999943375587 2.485309952497482 2.1753015518188477 0.72265625 1
11700 0.6741999998688698 2.5004833936691284 2.0615041255950928 0.76953125 1
12000 0.6721000000834465 2.4857469499111176 2.1276445388793945 0.7421875 1
12300 0.6703999996185303 2.4843137681484224 2.2664785385131836 0.73046875 1
12600 0.6700999975204468 2.4982146620750427 2.4802122116088867 0.69921875 1
12900 0.6709000021219254 2.493782806396484 2.4365692138671875 0.69921875 1
13200 0.6718999952077865 2.4936421394348143 2.3351693153381348 0.6875 1
13500 0.670999999344349 2.483499050140381 2.377105236053467 0.7109375 1
13800 0.6722999960184097 2.4849309742450716 2.4177517890930176 0.6796875 1
14100 0.6791999965906144 2.471520459651947 2.3342766761779785 0.7109375 1
14400 0.6804000005126 2.4700360715389253 2.107661247253418 0.76171875 1
14700 0.6785999968647957 2.4662003040313722 2.165069103240967 0.71484375 1
15000 0.6808999985456466 2.462532502412796 2.126293659210205 0.7265625 1
15300 0.6814000025391579 2.461763072013855 2.1397252082824707 0.7421875 1
15600 0.6797000005841255 2.4714836716651916 2.141090154647827 0.75 1
15900 0.678599999845028 2.4680131912231444 2.274824619293213 0.7421875 1
16200 0.6813999965786934 2.465933656692505 2.156872272491455 0.703125 1
16500 0.6811000019311905 2.4644825935363768 2.2927610874176025 0.6796875 1
16800 0.6806000009179115 2.4710748732089995 2.282890558242798 0.69140625 1
17100 0.6805000022053719 2.4665254294872283 2.203690528869629 0.7109375 1
17400 0.6804000020027161 2.4653510451316833 2.1500587463378906 0.7265625 1
17700 0.6825999990105629 2.4629419028759 1.8792698383331299 0.81640625 1
18000 0.6822999998927116 2.466554743051529 2.045743465423584 0.75 1
18300 0.6802000015974045 2.4686067581176756 2.0567188262939453 0.7421875 1
18600 0.6797999978065491 2.466387593746185 2.2178592681884766 0.75390625 1
18900 0.6802000001072883 2.4632589280605317 2.249053478240967 0.703125 1
19200 0.6807999983429909 2.4640991568565367 2.3335397243499756 0.703125 1
19500 0.6814999952912331 2.469441795349121 1.946519136428833 0.76953125 1
19800 0.6799000009894371 2.4654787480831146 2.023815155029297 0.76171875 1
20100 0.6826000019907952 2.4633588075637816 2.149003028869629 0.71484375 0
20400 0.6814000025391579 2.4647832989692686 2.005131959915161 0.78125 1
20508 0.68140000104904175 2.4654292702674865 2.2868237495422363 0.71875 0
