iteration val_accuracy val_loss train_loss train_accuracy deleted
16500 0.6366999939084053 2.62717427611351 2.5840187072753906 0.640625 1
16800 0.6379000037908554 2.627092123031616 2.5624876022338867 0.66015625 1
17100 0.638500003516674 2.627609354257584 2.3708674907684326 0.69921875 1
17400 0.6383999988436699 2.6280465543270113 2.3207850456237793 0.6875 1
17700 0.6355000004172325 2.6284741938114164 2.369300365447998 0.69140625 1
18000 0.6399000003933907 2.624339634180069 2.493313789367676 0.68359375 1
18300 0.6366999983787537 2.625636303424835 2.221703052520752 0.70703125 1
18600 0.6369000017642975 2.6247441291809084 2.6338305473327637 0.64453125 1
18900 0.6390000015497208 2.6249889850616457 2.5124990940093994 0.6640625 1
19200 0.6410000026226044 2.625126314163208 2.5450682640075684 0.65625 1
19500 0.637899999320507 2.6221684753894805 2.335423707962036 0.6796875 1
19800 0.6373999997973442 2.6232430934906006 2.3748791217803955 0.6953125 1
20100 0.6394000023603439 2.624357056617737 2.4610421657562256 0.65625 1
20400 0.6387999936938286 2.6236176609992983 2.270705461502075 0.73046875 1
20700 0.6374000012874603 2.6226247191429137 2.49375581741333 0.64453125 1
21000 0.6393000036478043 2.621818882226944 2.41788911819458 0.68359375 1
21300 0.6389999985694885 2.620567190647125 2.4531753063201904 0.68359375 1
21600 0.6396000012755394 2.6202857851982118 2.586199998855591 0.62109375 1
21900 0.6401000052690506 2.619804084300995 2.5502495765686035 0.640625 1
22200 0.6392000049352646 2.6200791120529177 2.3972115516662598 0.68359375 1
22500 0.6394999995827675 2.6197474241256713 2.1603236198425293 0.70703125 1
22800 0.6399000018835068 2.619771409034729 2.4851880073547363 0.6640625 1
23100 0.6392000019550323 2.619724678993225 2.6604180335998535 0.62890625 1
23400 0.6393000021576881 2.6195835709571837 2.3252553939819336 0.6796875 1
23700 0.6395000010728836 2.619443655014038 2.511444568634033 0.63671875 1
24000 0.6392000019550323 2.6191208124160767 2.453321933746338 0.6875 1
24300 0.6392999976873398 2.6195496797561644 2.4794368743896484 0.62109375 1
24600 0.639900004863739 2.619327074289322 2.3980159759521484 0.69140625 1
24900 0.6399000018835068 2.619137293100357 2.5200412273406982 0.64453125 1
25200 0.6398000001907349 2.6196263134479523 2.3811111450195312 0.6875 1
25500 0.6402000024914741 2.6193203210830687 2.582669734954834 0.640625 1
25800 0.6400000005960464 2.6191729247570037 2.4701011180877686 0.6796875 1
26100 0.6403999984264374 2.6197372913360595 2.5516819953918457 0.640625 1
26400 0.6403000012040139 2.6193805813789366 2.470411777496338 0.67578125 1
26700 0.6410000011324882 2.6190619468688965 2.344973087310791 0.6875 1
27000 0.6396000027656555 2.6189916491508485 2.478790283203125 0.67578125 1
27300 0.640300004184246 2.6188872039318083 2.3006324768066406 0.671875 1
27600 0.6404000028967858 2.618680453300476 2.4398295879364014 0.67578125 1
27900 0.6407000005245209 2.6185269594192504 2.608118772506714 0.6171875 1
28200 0.6407000035047531 2.618564862012863 2.4167308807373047 0.6640625 1
28500 0.6407000049948692 2.618581420183182 2.558516025543213 0.63671875 1
28800 0.6404000043869018 2.618547797203064 2.362269639968872 0.69140625 1
29100 0.6405000030994416 2.618575447797775 2.4156713485717773 0.703125 1
29400 0.6406000033020973 2.6186044096946715 2.4097790718078613 0.66796875 1
29700 0.6409000024199486 2.6186399459838867 2.5422773361206055 0.69921875 1
30000 0.6408000037074089 2.618620777130127 2.259694814682007 0.7421875 1
30300 0.6408000022172928 2.6186131298542024 2.395289182662964 0.69140625 1
30600 0.6410000041127205 2.6185468077659606 2.425774335861206 0.6640625 1
30900 0.6410000041127205 2.618528825044632 2.5045368671417236 0.65625 0
31200 0.6405000045895577 2.61852765083313 2.439811944961548 0.68359375 1
31500 0.6408000022172928 2.61856369972229 2.4837093353271484 0.6171875 1
31800 0.6407000035047531 2.618591159582138 2.391404867172241 0.671875 1
32100 0.6407000035047531 2.6185909807682037 2.4120006561279297 0.69140625 1
32400 0.6405000030994416 2.618567568063736 2.2208285331726074 0.6875 1
32700 0.6409000039100647 2.618579441308975 2.182015895843506 0.703125 1
33000 0.6410000026226044 2.618645465373993 2.5396180152893066 0.6328125 1
33300 0.64070000499486923 2.618678170442581 2.606001138687134 0.65234375 0
